name,portrait_url,game,gender,weapon,starting_class,movement_type,hair_color,is_active,promotion_tier
Tristan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tristan.png,Genealogy of the Holy War,Male,Sword,Free Knight,Cavalry,Brown,FALSE,Unpromoted
Lester,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lester.png,Genealogy of the Holy War,Male,Bow,Arch Knight,Cavalry,Blue,TRUE,Unpromoted
Deimne,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/deimne.png,Genealogy of the Holy War,Male,Bow,Arch Knight,Cavalry,Brown,FALSE,Unpromoted
Oifey,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/oifey.png,Genealogy of the Holy War,Male,Sword|Lance,Paladin,Cavalry,Brown,TRUE,Promoted
Julia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/julia.png,Genealogy of the Holy War,Female,Light Magic|Staff,Shaman(Genealogy),Infantry,Purple,TRUE,Unpromoted
Fee,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fee.png,Genealogy of the Holy War,Female,Sword|Lance,Pegasus Knight,Flying,Green,TRUE,Unpromoted
Herminia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/herminia.png,Genealogy of the Holy War,Female,Sword|Lance,Pegasus Knight,Flying,Green,FALSE,Unpromoted
Arthur(Genealogy),https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/arthur(genealogy).png,Genealogy of the Holy War,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Amid,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/amid.png,Genealogy of the Holy War,Male,Wind Magic,Wind Mage,Infantry,Green,FALSE,Unpromoted
Iucharba,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/iucharba.png,Genealogy of the Holy War,Male,Axe,Axe Fighter,Infantry,Brown,TRUE,Unpromoted
Iuchar,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/iuchar.png,Genealogy of the Holy War,Male,Axe,Axe Knight,Cavalry,Brown,TRUE,Unpromoted
Leif,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/leif.png,Genealogy of the Holy War|Thracia 776,Male,Sword,Prince,Infantry,Brown,TRUE,Unpromoted
Nanna,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nanna.png,Genealogy of the Holy War|Thracia 776,Female,Sword|Staff,Troubadour,Cavalry,Yellow,TRUE,Unpromoted
Jeanne,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/jeanne.png,Genealogy of the Holy War,Female,Sword|Staff,Troubadour,Cavalry,Brown,FALSE,Unpromoted
Shannan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/shannan.png,Genealogy of the Holy War,Male,Sword,Swordmaster,Infantry,Black,TRUE,Promoted
Patty,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/patty.png,Genealogy of the Holy War,Female,Sword,Thief,Infantry,Yellow,TRUE,Unpromoted
Daisy,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/daisy.png,Genealogy of the Holy War,Female,Sword,Thief,Infantry,Brown,FALSE,Unpromoted
Ares,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ares.png,Genealogy of the Holy War,Male,Sword|Lance,Cavalier,Cavalry,Yellow,TRUE,Unpromoted
Lene,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lene.png,Genealogy of the Holy War,Female,Sword,Dancer,Infantry,Green,TRUE,Unique
Laylea,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/laylea.png,Genealogy of the Holy War,Female,Sword,Dancer,Infantry,Black,FALSE,Unique
Tine,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tine.png,Genealogy of the Holy War,Female,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Linda,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/linda.png,Genealogy of the Holy War,Female,Thunder Magic,Thunder Mage,Infantry,Brown,FALSE,Unpromoted
Febail,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/febail.png,Genealogy of the Holy War,Male,Bow,Bow Fighter,Infantry,Yellow,TRUE,Unpromoted
Asaello,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/asaello.png,Genealogy of the Holy War,Male,Bow,Bow Fighter,Infantry,Black,FALSE,Unpromoted
Ced,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ced.png,Genealogy of the Holy War|Thracia 776,Male,Fire Magic|Thunder Magic|Wind Magic|Light Magic|Staff,Sage,Infantry,Green,TRUE,Promoted
Hawk,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hawk.png,Genealogy of the Holy War,Male,Fire Magic|Thunder Magic|Wind Magic|Light Magic|Staff,Sage,Infantry,Brown,FALSE,Promoted
Hannibal,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hannibal.png,Genealogy of the Holy War,Male,Sword|Lance|Axe|Bow,General,Armored,Brown,TRUE,Promoted
Coirpre,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/coirpre.png,Genealogy of the Holy War,Male,Staff,Priest,Infantry,Yellow,TRUE,Unpromoted
Charlot,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/charlot.png,Genealogy of the Holy War,Male,Staff,Priest,Infantry,Blue,FALSE,Unpromoted
Altena,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/altena.png,Genealogy of the Holy War,Female,Sword|Lance,Wyvern Knight,Flying,Brown,TRUE,Unpromoted
Osian,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/osian.png,Thracia 776,Male,Axe,Axe Fighter,Infantry,Black,TRUE,Unpromoted
Halvan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/halvan.png,Thracia 776,Male,Axe,Axe Fighter,Infantry,Black,TRUE,Unpromoted
Eyvel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/eyvel.png,Thracia 776,Female,Sword,Swordmaster,Infantry,Yellow,TRUE,Promoted
Dagdar,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dagdar.png,Thracia 776,Male,Axe|Bow,Warrior,Infantry,Brown,TRUE,Promoted
Tanya,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tanya.png,Thracia 776,Female,Bow,Bow Fighter,Infantry,Brown,TRUE,Unpromoted
Marty,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/marty.png,Thracia 776,Male,Axe,Brigand,Infantry,Brown,TRUE,Unpromoted
Ronan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ronan.png,Thracia 776,Male,Bow,Bow Fighter,Infantry,Blue,TRUE,Unpromoted
Safy,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/safy.png,Thracia 776,Female,Staff,Priest,Infantry,Green,TRUE,Unpromoted
Lifis,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lifis.png,Thracia 776,Male,Sword,Thief,Infantry,Brown,TRUE,Unpromoted
Machyua,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/machyua.png,Thracia 776,Female,Sword,Sword Fighter,Infantry,Black,TRUE,Unpromoted
Brighton,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/brighton.png,Thracia 776,Male,Axe,Axe Knight,Cavalry,Green,TRUE,Unpromoted
Lara,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lara.png,Thracia 776,Female,Sword,Thief,Infantry,Black,TRUE,Unpromoted
Fergus,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fergus.png,Thracia 776,Male,Sword,Free Knight,Cavalry,Yellow,TRUE,Unpromoted
Karin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/karin.png,Thracia 776,Female,Lance,Pegasus Rider,Flying,Green,TRUE,Unpromoted
Dalsin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dalsin.png,Thracia 776,Male,Axe,Axe Armor,Armored,Brown,TRUE,Unpromoted
Asbel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/asbel.png,Thracia 776,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Turquoise,TRUE,Unpromoted
Hicks,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hicks.png,Thracia 776,Male,Axe,Axe Knight,Cavalry,Black,FALSE,Unpromoted
Shiva,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/shiva.png,Thracia 776,Male,Sword,Sword Fighter,Infantry,Black,TRUE,Unpromoted
Carrion,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/carrion.png,Thracia 776,Male,Sword|Lance,Cavalier,Cavalry,Brown,TRUE,Unpromoted
Selphina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/selphina.png,Thracia 776,Female,Bow,Arch Knight,Cavalry,Blue,TRUE,Unpromoted
Cain(Thracia 776),https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cain(thracia776).png,Thracia 776,Male,Lance,Lance Knight,Cavalry,Yellow,FALSE,Unpromoted
Alva,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/alva.png,Thracia 776,Male,Lance,Lance Knight,Cavalry,Blue,FALSE,Unpromoted
Robert,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/robert.png,Thracia 776,Male,Bow,Arch Knight,Cavalry,Brown,FALSE,Unpromoted
Fred,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fred.png,Thracia 776,Male,Sword|Lance,Paladin,Cavalry,Brown,TRUE,Promoted
Olwen,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/olwen.png,Thracia 776,Female,Sword|Fire Magic|Thunder Magic|Wind Magic,Mage Knight,Cavalry,Black,TRUE,Promoted
Mareeta,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/mareeta.png,Thracia 776,Female,Sword,Sword Fighter,Infantry,Black,TRUE,Unpromoted
Salem,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/salem.png,Thracia 776,Male,Fire Magic|Thunder Magic|Wind Magic|Dark Magic|Staff,Loptr Mage,Infantry,Red,TRUE,Unpromoted
Perne,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/perne.png,Thracia 776,Male,Sword,Thief Fighter,Infantry,Blue,TRUE,Promoted
Troude,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/troude.png,Thracia 776,Male,Sword,Sword Fighter,Infantry,Gray,FALSE,Unpromoted
Tina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tina.png,Thracia 776,Female,Staff,Priest,Infantry,Green,TRUE,Unpromoted
Glade,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/glade.png,Thracia 776,Male,Lance,Duke Knight,Cavalry,Black,TRUE,Promoted
Deen(Thracia 776),https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/deen(thracia776).png,Thracia 776,Male,Lance,Wyvern Knight,Flying,Black,TRUE,Promoted
Eda,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/eda.png,Thracia 776,Female,Lance,Dragon Rider,Flying,Black,TRUE,Unpromoted
Homer,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/homer.png,Thracia 776,Male,Fire Magic|Thunder Magic|Wind Magic|Light Magic,Bard(Mage),Infantry,Purple,TRUE,Unpromoted
Linoan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/linoan.png,Thracia 776,Female,Fire Magic|Thunder Magic|Wind Magic|Light Magic|Staff,Cleric,Infantry,Pink,TRUE,Unpromoted
Ralf,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ralf.png,Thracia 776,Male,Sword|Axe,Mercenary,Infantry,Brown,FALSE,Promoted
Ilios,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ilios.png,Thracia 776,Male,Sword|Fire Magic|Thunder Magic|Wind Magic,Mage Knight,Cavalry,Green,TRUE,Promoted
Sleuf,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sleuf.png,Thracia 776,Male,Staff,Priest,Infantry,Yellow,TRUE,Unpromoted
Misha,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/misha.png,Thracia 776,Female,Lance,Pegasus Knight,Flying,Green,TRUE,Promoted
Sara,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sara.png,Thracia 776,Female,Fire Magic|Thunder Magic|Wind Magic|Light Magic|Staff,Cleric,Infantry,Purple,TRUE,Unpromoted
Shannam,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/shannam.png,Thracia 776,Male,Sword,Swordmaster,Infantry,Black,TRUE,Promoted
Miranda,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/miranda.png,Thracia 776,Female,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Brown,TRUE,Unpromoted
Xavier,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/xavier.png,Thracia 776,Male,Sword|Lance|Axe|Bow,General,Armored,Brown,TRUE,Promoted
Amalda,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/amalda.png,Thracia 776,Female,Sword|Staff,Paladin,Cavalry,Gray,TRUE,Promoted
Conomor,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/conomor.png,Thracia 776,Male,Sword|Lance,Paladin,Cavalry,Gray,TRUE,Promoted
Saias,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/saias.png,Thracia 776,Male,Light Magic|Staff,High Priest,Infantry,Red,TRUE,Promoted
Galzus,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/galzus.png,Thracia 776,Male,Sword|Axe,Mercenary,Infantry,Gray,TRUE,Promoted
Roy,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/roy.png,The Binding Blade,Male,Sword,Lord,Infantry,Red,TRUE,Unpromoted
Marcus,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/marcus.png,The Binding Blade|The Blazing Blade,Male,Sword|Lance|Axe,Paladin,Cavalry,White|Purple,TRUE,Promoted
Alen,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/alen.png,The Binding Blade,Male,Sword|Lance,Cavalier,Cavalry,Red,TRUE,Unpromoted
Lance,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lance.png,The Binding Blade,Male,Sword|Lance,Cavalier,Cavalry,Turquoise,TRUE,Unpromoted
Wolt,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/wolt.png,The Binding Blade,Male,Bow,Archer,Infantry,Green,TRUE,Unpromoted
Bors,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/bors.png,The Binding Blade,Male,Lance,Knight,Armored,Green,TRUE,Unpromoted
Merlinus,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/merlinus.png,The Binding Blade|The Blazing Blade,Male,None,Transporter,Transporter,Bald|Blue,TRUE,Unique
Elen,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/elen.png,The Binding Blade,Female,Staff,Priest,Infantry,Brown,TRUE,Unpromoted
Dieck,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dieck.png,The Binding Blade,Male,Sword,Mercenary,Infantry,Turquoise,TRUE,Unpromoted
Ward,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ward.png,The Binding Blade,Male,Axe,Fighter,Infantry,Brown,TRUE,Unpromoted
Lot,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lot.png,The Binding Blade,Male,Axe,Fighter,Infantry,Orange,TRUE,Unpromoted
Shanna,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/shanna.png,The Binding Blade,Female,Lance,Pegasus Knight,Flying,Blue,TRUE,Unpromoted
Chad,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/chad.png,The Binding Blade,Male,Sword,Thief,Infantry,Yellow,TRUE,Unique
Lugh,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lugh.png,The Binding Blade,Male,Anima Magic,Mage,Infantry,Green,TRUE,Unpromoted
Clarine,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/clarine.png,The Binding Blade,Female,Staff,Troubadour,Cavalry,Yellow,TRUE,Unpromoted
Rutger,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rutger.png,The Binding Blade,Male,Sword,Myrmidon,Infantry,Brown,TRUE,Unpromoted
Saul,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/saul.png,The Binding Blade,Male,Staff,Priest,Infantry,Purple,TRUE,Unpromoted
Dorothy,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dorothy.png,The Binding Blade,Female,Bow,Archer,Infantry,Brown,TRUE,Unpromoted
Sue,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sue.png,The Binding Blade,Female,Bow,Nomad,Cavalry,Green,TRUE,Unpromoted
Zelot,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/zelot.png,The Binding Blade,Male,Sword|Lance|Axe,Paladin,Cavalry,Gray,TRUE,Promoted
Trec,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/trec.png,The Binding Blade,Male,Sword|Lance,Cavalier,Cavalry,Yellow,TRUE,Unpromoted
Noah,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/noah.png,The Binding Blade,Male,Sword|Lance,Cavalier,Cavalry,Purple,TRUE,Unpromoted
Astolfo,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/astolfo.png,The Binding Blade,Male,Sword,Thief,Infantry,Purple,TRUE,Unique
Lilina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lilina.png,The Binding Blade,Female,Anima Magic,Mage,Infantry,Blue,TRUE,Unpromoted
Barthe,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/barthe.png,The Binding Blade,Male,Lance,Knight,Armored,Yellow,TRUE,Unpromoted
Ogier,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ogier.png,The Binding Blade,Male,Sword,Mercenary,Infantry,Blue,TRUE,Unpromoted
Gwendolyn,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gwendolyn.png,The Binding Blade,Female,Lance,Knight,Armored,Pink,TRUE,Unpromoted
Fir,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fir.png,The Binding Blade,Female,Sword,Myrmidon,Infantry,Black,TRUE,Unpromoted
Sin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sin.png,The Binding Blade,Male,Bow,Nomad,Cavalry,Green,TRUE,Unpromoted
Geese,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/geese.png,The Binding Blade,Male,Axe,Pirate,Infantry,Purple,TRUE,Unpromoted
Gonzalez,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gonzalez.png,The Binding Blade,Male,Axe,Brigand,Infantry,Brown,TRUE,Unpromoted
Klein,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/klein.png,The Binding Blade,Male,Bow,Sniper,Infantry,Yellow,TRUE,Promoted
Thea,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/thea.png,The Binding Blade,Female,Lance,Pegasus Knight,Flying,Blue,TRUE,Unpromoted
Larum,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/larum.png,The Binding Blade,Female,None,Dancer,Infantry,Orange,TRUE,Unique
Elffin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/elffin.png,The Binding Blade,Male,None,Bard(Dancer),Infantry,Yellow,TRUE,Unique
Echidna,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/echidna.png,The Binding Blade,Female,Sword|Axe,Hero,Infantry,Gray,TRUE,Promoted
Bartre,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/bartre.png,The Binding Blade|The Blazing Blade,Male,Axe|Bow,Warrior,Infantry,Brown,TRUE,Promoted
Raigh,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/raigh.png,The Binding Blade,Male,Dark Magic,Shaman,Infantry,Green,TRUE,Unpromoted
Cath,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cath.png,The Binding Blade,Female,Sword,Thief,Infantry,Orange,TRUE,Unique
Melady,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/melady.png,The Binding Blade,Female,Lance,Wyvern Rider,Flying,Red,TRUE,Unpromoted
Perceval,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/perceval.png,The Binding Blade,Male,Sword|Lance|Axe,Paladin,Cavalry,Yellow,TRUE,Promoted
Cecilia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cecilia.png,The Binding Blade,Female,Anima Magic|Staff,Valkyrie,Cavalry,Green,TRUE,Promoted
Sophia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sophia.png,The Binding Blade,Female,Dark Magic,Shaman,Infantry,Purple,TRUE,Unpromoted
Igrene,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/igrene.png,The Binding Blade,Female,Bow,Sniper,Infantry,Yellow,TRUE,Promoted
Garret,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/garret.png,The Binding Blade,Male,Axe,Berserker,Infantry,Bald,TRUE,Promoted
Fae,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fae.png,The Binding Blade,Female,Dragonstone,Manakete,Infantry,Pink,TRUE,Unique
Hugh,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hugh.png,The Binding Blade,Male,Anima Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Zeiss,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/zeiss.png,The Binding Blade,Male,Lance,Wyvern Rider,Flying,Red,TRUE,Unpromoted
Douglas,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/douglas.png,The Binding Blade,Male,Lance|Axe,General,Armored,Brown,TRUE,Promoted
Niime,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/niime.png,The Binding Blade,Female,Dark Magic|Staff,Druid,Infantry,Gray,TRUE,Promoted
Juno,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/juno.png,The Binding Blade,Female,Lance|Sword,Falcon Knight,Flying,Purple,TRUE,Promoted
Dayan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dayan.png,The Binding Blade,Male,Sword|Bow,Nomadic Trooper,Cavalry,Green,TRUE,Promoted
Yoder,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/yoder.png,The Binding Blade,Male,Light Magic|Staff,Bishop,Infantry,Gray,TRUE,Promoted
Karel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/karel.png,The Binding Blade|The Blazing Blade,Male,Sword,Swordmaster,Infantry,Black,TRUE,Promoted
Hector,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hector.png,The Blazing Blade,Male,Axe,Lord,Infantry,Blue,TRUE,Unpromoted
Matthew,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/matthew.png,The Blazing Blade,Male,Sword,Thief,Infantry,Brown,TRUE,Unpromoted
Oswin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/oswin.png,The Blazing Blade,Male,Lance,Knight,Armored,Yellow,TRUE,Unpromoted
Serra,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/serra.png,The Blazing Blade,Female,Staff,Cleric,Infantry,Pink,TRUE,Unpromoted
Eliwood,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/eliwood.png,The Blazing Blade,Male,Sword,Lord,Infantry,Red,TRUE,Unpromoted
Lowen,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lowen.png,The Blazing Blade,Male,Sword|Lance,Cavalier,Cavalry,Turquoise,TRUE,Unpromoted
Rebecca,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rebecca.png,The Blazing Blade,Female,Bow,Archer,Infantry,Green,TRUE,Unpromoted
Dorcas,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dorcas.png,The Blazing Blade,Male,Axe,Fighter,Infantry,Red,TRUE,Unpromoted
Guy,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/guy.png,The Blazing Blade,Male,Sword,Myrmidon,Infantry,Green,TRUE,Unpromoted
Erk,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/erk.png,The Blazing Blade,Male,Anima Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Priscilla,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/priscilla.png,The Blazing Blade,Female,Staff,Troubadour,Cavalry,Red,TRUE,Unpromoted
Lyn,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lyn.png,The Blazing Blade,Female,Sword,Lord,Infantry,Green,TRUE,Unpromoted
Sain,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sain.png,The Blazing Blade,Male,Sword|Lance,Cavalier,Cavalry,Yellow,TRUE,Unpromoted
Kent,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kent.png,The Blazing Blade,Male,Sword|Lance,Cavalier,Cavalry,Orange,TRUE,Unpromoted
Wil,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/wil.png,The Blazing Blade,Male,Bow,Archer,Infantry,Brown,TRUE,Unpromoted
Florina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/florina.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Purple,TRUE,Unpromoted
Raven,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/raven.png,The Blazing Blade,Male,Sword,Mercenary,Infantry,Red,TRUE,Unpromoted
Lucius,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lucius.png,The Blazing Blade,Male,Light Magic,Monk,Infantry,Yellow,TRUE,Unpromoted
Canas,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/canas.png,The Blazing Blade,Male,Dark Magic,Shaman,Infantry,Purple,TRUE,Unpromoted
Dart,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dart.png,The Blazing Blade,Male,Axe,Pirate,Infantry,Black,TRUE,Unpromoted
Fiora,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fiora.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Blue,TRUE,Unpromoted
Legault,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/legault.png,The Blazing Blade,Male,Sword,Thief,Infantry,Purple,TRUE,Unpromoted
Ninian,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ninian.png,The Blazing Blade,Female,None,Dancer,Infantry,Blue,TRUE,Unique
Isadora,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/isadora.png,The Blazing Blade,Female,Sword|Lance|Axe,Paladin,Cavalry,Blue,TRUE,Promoted
Heath,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/heath.png,The Blazing Blade,Male,Lance,Wyvern Rider,Flying,Green|White,TRUE,Unpromoted
Rath,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rath.png,The Blazing Blade,Male,Bow,Nomad,Cavalry,Green,TRUE,Unpromoted
Hawkeye,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/hawkeye.png,The Blazing Blade,Male,Axe,Berserker,Infantry,Yellow,TRUE,Promoted
